0.792518	0.070575	0.605751	
-0.175247	-0.319370	-0.931285	
0.551943	-0.823953	-0.128298	
0.661257	0.635085	0.399257	
-0.785688	0.246133	0.567550	
-0.796847	0.603763	-0.022464	
-0.992172	0.022881	-0.122765	
-0.373529	-0.777696	0.505633	
-0.291815	-0.326189	0.899136	
0.083954	-0.553513	0.828598	
0.922371	-0.035723	0.384650	
-0.425543	0.723648	-0.543366	
0.887177	0.260854	0.380621	
0.179113	-0.244380	0.952994	
0.091056	-0.420174	-0.902864	
-0.440183	-0.347436	0.827966	
0.889347	0.099191	-0.446344	
-0.229054	0.972975	0.029223	
0.977906	-0.208936	0.006827	
0.395852	-0.654048	-0.644610	
0.937262	-0.021112	-0.347986	
-0.162366	0.401521	-0.901342	
-0.097615	-0.148430	0.984093	
-0.876919	-0.391710	-0.278526	
0.606918	0.321480	0.726843	
-0.480852	0.685058	0.547245	
0.632578	-0.774403	0.012036	
-0.603917	0.781103	-0.158628	
-0.079993	-0.580152	0.810570	
-0.107853	-0.875296	0.471407	
-0.490905	0.067702	0.868578	
-0.532628	-0.447707	-0.718238	
0.129272	-0.406864	0.904296	
0.880185	-0.445409	0.163968	
0.744640	-0.400827	-0.533712	
-0.855086	0.014602	-0.518280	
0.760452	0.644529	0.079338	
0.616306	0.460281	0.638990	
-0.199363	-0.711806	-0.673488	
-0.051582	-0.013014	-0.998584	
-0.128174	-0.882835	-0.451856	
-0.948278	0.122236	0.292962	
-0.913441	0.382834	0.138068	
0.690494	-0.706015	0.157353	
0.866770	-0.068575	-0.493971	
-0.508530	0.809896	-0.292344	
-0.331628	0.111213	0.936832	
0.516712	-0.557048	-0.650159	
-0.911966	0.287222	0.292953	
-0.838816	0.530198	0.123609	
-0.609900	-0.755452	-0.239405	
-0.666144	-0.143469	0.731894	
0.003325	0.816554	0.577259	
-0.546250	0.720791	-0.426697	
-0.083781	-0.803863	-0.588885	
-0.985946	-0.150312	-0.072917	
-0.918168	0.362387	-0.160132	
-0.389091	0.921136	0.010814	
-0.383986	-0.039789	-0.922481	
-0.537649	-0.059939	-0.841036	
-0.003910	0.177118	0.984182	
0.723154	0.314603	-0.614877	
0.791665	0.382507	-0.476398	
-0.010399	-0.299034	-0.954186	
0.408800	-0.455841	0.790627	
-0.670385	-0.066748	-0.739005	
-0.072428	0.275759	-0.958494	
-0.920789	0.254475	-0.295618	
0.833613	0.445088	-0.327089	
0.636227	-0.629022	0.446707	
0.713038	0.167357	-0.680858	
-0.871724	-0.437491	0.220680	
0.342117	0.426899	-0.837086	
-0.248003	0.518033	-0.818618	
-0.677603	0.595377	-0.431718	
-0.733492	0.659682	-0.163735	
-0.407125	-0.569125	0.714385	
0.497189	-0.194428	-0.845577	
-0.320835	0.110518	-0.940665	
-0.052935	0.013952	0.998500	
-0.412884	0.240467	-0.878466	
-0.249965	-0.968255	-0.000287	
0.829612	0.528655	0.179633	
-0.944974	-0.270830	-0.183509	
0.575596	-0.414405	0.704952	
0.275969	0.080815	0.957763	
-0.258033	-0.172385	0.950633	
0.226292	-0.078903	0.970859	
-0.915569	-0.221410	-0.335725	
-0.728235	-0.439160	-0.526130	
-0.837863	-0.340876	-0.426368	
0.021047	0.607320	0.794178	
-0.740819	-0.502581	0.445644	
-0.813337	0.177673	-0.553999	
-0.332169	0.381793	-0.862495	
0.046962	0.336549	0.940494	
-0.379436	-0.921435	-0.083576	
0.267719	0.915523	-0.300240	
-0.015122	0.672375	-0.740056	
-0.301513	0.938254	0.169617	
-0.363785	0.879630	0.306449	
-0.548074	0.486858	-0.680135	
-0.242184	-0.591927	0.768745	
-0.733431	0.669002	0.120477	
-0.670633	-0.648169	0.360733	
0.846763	-0.066057	0.527854	
-0.296752	-0.599659	-0.743201	
0.228322	0.864154	-0.448449	
0.595320	0.268287	-0.757375	
0.900621	-0.195462	-0.388171	
-0.273488	0.790015	-0.548707	
0.108606	0.486956	0.866648	
0.159757	0.205231	0.965587	
-0.665388	-0.313331	0.677556	
0.330038	-0.230974	-0.915274	
-0.811631	-0.570874	0.123926	
0.640836	-0.549302	-0.536281	
-0.482121	-0.855293	0.189825	
-0.559998	-0.248623	0.790309	
0.911055	0.397869	0.108068	
0.341594	-0.938815	0.044043	
-0.889858	0.455894	-0.017703	
0.450764	-0.853549	-0.261277	
-0.937428	-0.318931	0.139682	
0.346350	0.176728	-0.921308	
-0.623657	-0.778736	-0.067986	
0.425010	0.827923	0.365938	
-0.029295	0.947255	0.319140	
0.241904	-0.739938	-0.627673	
-0.457747	0.876855	-0.146943	
-0.274851	0.267454	0.923540	
0.240601	-0.966024	-0.094381	
-0.614218	-0.781805	0.107317	
-0.967563	-0.099653	-0.232147	
-0.167325	0.144901	0.975195	
0.305032	0.680795	-0.665938	
0.283417	-0.363747	0.887335	
0.387521	0.914925	0.112874	
-0.767980	-0.203142	0.607404	
0.540057	0.541583	-0.644226	
0.189176	0.785903	-0.588701	
0.296941	-0.727390	0.618652	
0.561839	-0.276768	0.779575	
0.168905	-0.914591	0.367415	
-0.378953	0.627262	0.680395	
0.818370	-0.480478	0.315295	
0.631062	-0.659996	-0.407634	
-0.378172	-0.044998	0.924641	
-0.063020	0.996986	0.045258	
0.706484	0.500975	0.499905	
0.009656	0.420899	-0.907056	
-0.954338	-0.298173	-0.018222	
0.681139	0.479201	-0.553549	
-0.821711	-0.567641	-0.050732	
-0.191803	0.943958	-0.268616	
-0.777588	-0.282716	-0.561630	
0.973146	-0.005578	0.230120	
0.754793	-0.655927	0.006910	
0.683481	-0.264288	0.680445	
0.484138	0.271520	0.831798	
0.054619	-0.149124	-0.987309	
-0.202382	0.924274	0.323665	
0.601303	0.618426	-0.505948	
-0.225616	0.677433	0.700130	
0.371623	-0.767857	-0.521815	
0.429459	-0.311662	0.847604	
0.940222	0.268547	0.209441	
0.745405	-0.522856	-0.413513	
0.774055	0.626677	-0.090086	
0.248662	0.877137	0.410850	
-0.262421	0.850108	0.456564	
0.585720	0.749443	0.308655	
-0.680802	0.617954	0.393245	
-0.221033	-0.027425	-0.974881	
-0.500236	-0.850308	-0.163522	
0.731898	0.541938	-0.413073	
0.022957	-0.566492	-0.823748	
0.493102	0.843225	0.214061	
0.268309	0.308881	-0.912471	
-0.899686	0.136204	-0.414745	
0.670841	0.716771	-0.190294	
-0.582747	-0.763614	0.278030	
0.592870	0.159766	0.789290	
0.512122	0.727508	0.456578	
-0.605809	0.432505	0.667784	
0.910951	0.337569	-0.237097	
-0.751090	0.332238	-0.570510	
-0.571852	-0.718105	-0.396625	
-0.863234	-0.164363	-0.477296	
0.890857	-0.432670	-0.138458	
0.505083	0.738509	-0.446650	
0.502602	-0.436572	-0.746187	
0.100189	0.294085	-0.950514	
-0.417924	0.796866	0.436283	
-0.414272	-0.198620	0.888217	
-0.998764	-0.035881	0.034409	
0.208510	-0.837715	-0.504734	
-0.137089	-0.307819	0.941517	
0.269592	0.711430	0.648990	
0.377867	-0.789489	0.483656	
0.175288	0.439840	-0.880804	
0.668566	0.743406	-0.019158	
-0.370404	-0.923837	0.096570	
0.110859	0.046034	0.992769	
-0.768925	-0.355365	0.531479	
0.998494	-0.019858	0.051147	
-0.532366	-0.090881	0.841622	
0.598651	-0.753186	-0.272632	
-0.323231	-0.911187	0.255461	
0.964397	0.222459	-0.143004	
-0.144345	-0.701931	0.697465	
0.727014	-0.627564	-0.278594	
0.002161	-0.933274	0.359160	
-0.050360	-0.981232	-0.186138	
-0.724606	0.403617	0.558605	
-0.028956	-0.438526	0.898252	
0.353184	0.584762	0.730283	
0.559318	0.820096	-0.120857	
-0.519034	-0.661011	-0.541911	
0.021461	-0.996587	0.079714	
0.074401	-0.994505	-0.073643	
0.855182	0.518267	0.007902	
0.247584	-0.512850	0.822002	
-0.781334	-0.496826	-0.377732	
-0.911182	0.024507	0.411274	
-0.096981	-0.995072	-0.020643	
-0.765816	0.487143	0.419783	
-0.953734	0.300526	-0.008647	
0.584695	-0.296752	-0.755030	
0.400666	-0.909201	-0.113230	
0.290696	0.026834	-0.956439	
0.633895	-0.423083	-0.647439	
0.473132	-0.819566	0.323199	
-0.852276	0.440386	0.282287	
0.324959	0.231757	0.916892	
-0.562778	0.231028	-0.793667	
0.991526	-0.084312	-0.098830	
0.940861	0.160856	-0.298170	
0.065277	0.870169	-0.488411	
0.021800	-0.684806	0.728399	
-0.652104	-0.365159	-0.664394	
-0.828526	0.082187	0.553887	
-0.300706	-0.867367	-0.396548	
-0.039523	-0.697982	-0.715023	
0.611492	-0.729992	0.305269	
0.561077	-0.810912	0.166173	
0.835841	-0.365730	-0.409403	
0.303090	0.941488	-0.147433	
0.855876	0.490758	-0.163194	
-0.483597	-0.332866	-0.809527	
0.118786	-0.668309	-0.734338	
0.325677	-0.877752	0.351406	
-0.211516	0.426236	0.879536	
-0.581002	-0.216062	-0.784700	
0.802237	-0.580462	-0.139573	
-0.847620	0.300739	-0.437146	
0.064459	-0.117980	0.990922	
-0.857240	0.415300	-0.304410	
-0.570038	0.610671	-0.549671	
0.401554	0.555460	-0.728161	
0.905769	-0.322338	-0.275100	
0.151151	0.973282	-0.172847	
0.365057	-0.503653	-0.782986	
-0.697903	-0.216671	-0.682631	
-0.040280	-0.792922	0.607990	
-0.065510	0.711480	0.699646	
0.788309	-0.238460	0.567192	
0.880389	0.100285	0.463528	
0.185893	-0.652018	0.735062	
-0.168281	-0.932360	0.319978	
-0.663631	-0.455276	0.593563	
-0.924092	-0.042573	-0.379792	
-0.391685	0.514476	-0.762822	
0.978982	0.040257	-0.199933	
0.099260	0.727478	0.678914	
0.611551	0.404491	-0.679995	
0.186977	-0.526849	-0.829138	
0.016911	0.995431	-0.093977	
0.267112	-0.940674	0.209246	
-0.384541	-0.471128	-0.793830	
0.558915	-0.042688	-0.828126	
-0.344838	-0.906252	-0.244529	
0.183933	0.618239	0.764166	
0.606347	-0.545846	0.578269	
0.490955	-0.774230	-0.399412	
-0.617853	-0.602063	0.505744	
-0.138897	-0.590728	-0.794826	
-0.235127	0.879397	-0.413975	
-0.768402	0.564237	-0.301984	
-0.452351	0.479074	0.752241	
-0.786791	-0.103954	-0.608402	
0.085390	0.563581	-0.821635	
0.829398	-0.482918	-0.280871	
-0.173795	-0.935653	-0.307161	
-0.728180	-0.684847	0.027171	
0.364852	0.377176	0.851247	
0.938712	-0.175827	0.296488	
-0.232558	-0.466683	-0.853302	
0.583394	0.606307	0.540411	
0.640490	0.753147	0.150138	
-0.706300	-0.637052	-0.308714	
0.630726	-0.121649	0.766412	
-0.919027	-0.128637	0.372615	
-0.298242	0.534435	0.790842	
-0.485105	0.375053	-0.789942	
-0.589100	0.178059	0.788198	
0.075189	0.892281	0.445175	
-0.624871	0.082948	-0.776309	
0.269326	0.494581	0.826349	
-0.096782	0.883979	0.457399	
-0.333066	-0.330778	-0.882980	
0.928536	-0.371094	0.010494	
-0.370174	0.378653	0.848289	
-0.279936	-0.180681	-0.942863	
0.647432	0.674430	-0.354932	
-0.515337	0.807423	0.287219	
-0.211806	-0.794979	0.568460	
0.267104	-0.392329	-0.880189	
-0.958848	0.080258	-0.272339	
0.978677	-0.142397	0.148033	
0.546279	0.785469	-0.290890	
-0.727206	-0.670914	-0.145068	
0.483112	0.411548	-0.772807	
0.348337	0.775307	-0.526839	
-0.163727	0.793230	0.586498	
0.810864	-0.362995	0.459059	
0.118458	0.006223	-0.992940	
0.342921	-0.605217	0.718413	
0.458629	-0.667051	0.587114	
-0.663265	-0.590435	-0.459855	
0.325466	0.907039	0.267119	
-0.649581	0.698749	-0.299655	
0.249399	0.564822	-0.786623	
0.547340	0.005772	0.836891	
-0.452438	-0.583384	-0.674510	
-0.344823	-0.468212	0.813557	
0.958629	-0.146087	-0.244313	
0.442522	0.120468	0.888629	
0.993654	0.102646	-0.045985	
0.940772	-0.298277	0.161182	
0.417814	-0.889524	0.184876	
0.817141	0.212225	-0.535949	
0.147117	0.684043	-0.714452	
0.727699	-0.613379	0.306954	
0.479296	0.435598	0.761925	
0.079966	-0.783347	-0.616419	
0.711966	0.200808	0.672890	
-0.140224	0.578486	0.803549	
0.492651	-0.869882	0.024511	
0.224152	-0.121216	-0.966986	
-0.840080	0.517243	-0.163478	
0.425251	0.683325	0.593488	
-0.394279	0.818409	-0.418032	
0.043316	0.983904	0.173368	
0.144287	0.942155	0.302531	
0.402664	-0.079309	-0.911905	
0.487613	-0.543976	0.682878	
-0.113665	0.305860	0.945267	
0.025725	0.782022	-0.622720	
0.541979	0.838732	0.052801	
0.163518	-0.276383	-0.947035	
-0.639518	0.555408	0.531544	
-0.305664	0.673242	-0.673286	
0.923571	0.377461	-0.067376	
0.878218	0.275786	-0.390737	
-0.842447	-0.389369	0.372391	
-0.990610	0.136709	0.001556	
-0.880735	0.188249	0.434590	
0.966172	0.255961	0.031548	
0.018119	0.142109	-0.989685	
-0.176123	0.636681	-0.750745	
0.818802	-0.237446	-0.522668	
-0.542338	-0.545120	0.639307	
-0.437596	0.225024	0.870559	
0.207244	0.356243	0.911121	
-0.632036	0.350740	-0.691023	
-0.359782	-0.702860	-0.613633	
0.808119	0.385121	0.445673	
0.453499	0.666687	-0.591496	
-0.142543	0.750970	-0.644768	
0.119633	0.992570	0.022215	
0.982940	0.128313	0.131773	
0.700643	-0.402191	0.589357	
-0.962786	0.227209	0.146351	
0.875415	-0.204328	0.438063	
-0.968095	-0.065783	0.241794	
0.392941	0.837922	-0.378793	
0.871917	0.400595	0.281575	
-0.753994	0.053471	-0.654702	
0.687715	-0.712917	-0.137103	
-0.782695	-0.549098	0.293053	
-0.250624	-0.803879	-0.539413	
0.040639	-0.874201	-0.483861	
0.588249	0.120317	-0.799679	
-0.022637	0.969505	-0.244023	
0.455701	0.266506	-0.849301	
0.107479	0.934795	-0.338535	
-0.464694	-0.823878	-0.324477	
-0.978212	-0.170031	0.119126	
-0.482201	0.092619	-0.871151	
0.803606	0.053511	-0.592752	
-0.051849	0.463247	0.884711	
0.184803	-0.980627	0.064943	
-0.968805	0.197608	-0.149562	
-0.105118	0.845740	-0.523139	
0.517865	-0.673610	-0.527318	
0.488160	-0.148502	0.860027	
-0.896861	-0.426207	-0.118272	
0.122429	-0.966616	-0.225090	
0.431056	0.901007	-0.048748	
-0.116109	-0.166286	-0.979218	
-0.670666	0.285583	0.684579	
0.167922	-0.913870	-0.369653	
-0.651392	0.712152	0.261781	
0.692639	0.009693	-0.721219	
0.763946	0.592017	-0.256715	
0.724621	0.350903	0.593120	
0.651187	-0.148783	-0.744191	
-0.504273	-0.863443	0.013199	
-0.813298	-0.539695	-0.217432	
0.771237	-0.110076	-0.626958	
-0.352624	0.892827	-0.280209	
-0.538884	-0.419124	0.730712	
0.388840	-0.033330	0.920702	
0.888240	-0.334581	0.314778	
-0.755500	-0.032414	0.654346	
0.953231	-0.270780	-0.134272	
-0.216801	-0.014601	0.976107	
0.749774	-0.098598	0.654307	
-0.677810	0.734977	-0.019557	
0.290850	-0.924522	-0.246302	
0.430898	0.874742	-0.221704	
-0.602341	0.787864	0.128276	
-0.708472	-0.677206	0.198644	
-0.833310	0.343042	0.433493	
-0.303511	0.943997	-0.129422	
-0.004031	-0.940411	-0.340015	
0.108681	-0.968550	0.223831	
0.518862	-0.725431	0.452253	
-0.670942	0.477327	-0.567446	
0.272163	0.962249	0.001975	
-0.274660	-0.865570	0.418748	
-0.986158	0.063828	0.153028	
-0.604943	-0.526855	-0.597049	
0.683634	0.036796	0.728897	
0.942508	0.129864	0.307920	
-0.325779	0.749344	0.576499	
-0.214784	-0.964142	-0.155880	
-0.244720	0.257672	-0.934728	
-0.435791	-0.189786	-0.879811	
-0.151948	0.124767	-0.980482	
-0.855056	-0.245903	0.456521	
-0.135471	0.973190	0.185871	
-0.774142	0.454042	-0.441078	
-0.847541	-0.085345	0.523822	
0.273754	-0.620550	-0.734831	
0.020847	-0.281158	0.959435	
0.185995	0.158460	-0.969689	
0.779003	0.523045	0.345799	
-0.447378	0.610640	-0.653430	
0.225097	-0.834767	0.502489	
-0.922481	-0.260664	0.284752	
-0.892089	-0.449516	0.045963	
-0.432523	-0.830648	0.350638	
-0.528840	0.332660	0.780811	
0.459836	0.078426	-0.884534	
0.722422	0.646654	0.244837	
0.714203	-0.271683	-0.645060	
-0.701102	0.205348	-0.682853	
-0.634756	0.018899	0.772482	
-0.538954	0.842284	-0.009338	
-0.187471	-0.459449	0.868194	
-0.058586	-0.976082	0.209360	
0.420042	-0.341171	-0.840932	
-0.562545	0.713463	0.417749	
-0.312385	-0.693099	0.649637	
0.334855	-0.196091	0.921640	
-0.721652	0.129653	0.680007	
-0.145018	0.982828	-0.114101	
0.732786	-0.503521	0.457701	
-0.530643	-0.727985	0.434114	
-0.200806	-0.968426	0.147742	
-0.077074	0.538716	-0.838955	
0.343432	0.790101	0.507735	
0.217690	0.963095	0.158299	
-0.465455	-0.670502	0.577736	
0.062274	-0.864276	0.499148	
-0.524384	0.565669	0.636427	
0.813748	0.229968	0.533787	
0.854136	-0.519975	0.008836	
-0.073674	-0.449501	-0.890237	
0.129895	-0.768538	0.626480	
-0.769894	0.581975	0.261856	
0.493564	0.558673	0.666542	
0.335350	-0.857978	-0.389120	
0.797287	-0.582338	0.158793	
-0.065431	0.919257	-0.388183	
-0.458505	0.875846	0.150554	
0.177100	0.813902	0.553353	
-0.417059	-0.775210	-0.474459	
