0.787573	0.075984	0.611519	
-0.177511	-0.323307	-0.929496	
0.554564	-0.822243	-0.127967	
0.666188	0.627532	0.402985	
-0.794223	0.220679	0.566136	
-0.796975	0.603857	-0.013699	
-0.989134	0.029650	-0.143994	
-0.375008	-0.778941	0.502613	
-0.284691	-0.336968	0.897443	
0.088604	-0.563229	0.821536	
0.921303	-0.028542	0.387796	
-0.425953	0.727913	-0.537314	
0.883423	0.262475	0.388162	
0.185210	-0.251873	0.949872	
0.089608	-0.423569	-0.901421	
-0.434829	-0.348580	0.830311	
0.887994	0.099663	-0.448926	
-0.232414	0.971914	0.036968	
0.978854	-0.204397	0.008204	
0.397459	-0.652452	-0.645239	
0.936858	-0.019542	-0.349165	
-0.158029	0.395437	-0.904797	
-0.090329	-0.162359	0.982589	
-0.875675	-0.393128	-0.280434	
0.599026	0.321361	0.733414	
-0.440021	0.684240	0.581547	
0.636222	-0.771403	0.012602	
-0.605229	0.782274	-0.147463	
-0.075423	-0.590090	0.803807	
-0.106291	-0.879531	0.463819	
-0.481456	0.095832	0.871215	
-0.531832	-0.453031	-0.715484	
0.135802	-0.416141	0.899102	
0.881996	-0.440783	0.166711	
0.746165	-0.400366	-0.531926	
-0.850468	0.020612	-0.525623	
0.766544	0.637909	0.074036	
0.597368	0.470414	0.649509	
-0.200737	-0.714545	-0.670171	
-0.051178	-0.017197	-0.998541	
-0.129307	-0.884346	-0.448566	
-0.952367	0.100839	0.287799	
-0.920416	0.368624	0.130198	
0.694158	-0.702218	0.158223	
0.866263	-0.068296	-0.494899	
-0.510169	0.812317	-0.282609	
-0.335202	0.097655	0.937072	
0.520777	-0.558316	-0.645813	
-0.919875	0.270012	0.284469	
-0.841116	0.525561	0.127711	
-0.614967	-0.752830	-0.234655	
-0.652872	-0.130852	0.746080	
0.020963	0.819511	0.572680	
-0.546087	0.725384	-0.419055	
-0.084429	-0.805970	-0.585904	
-0.984721	-0.148774	-0.090501	
-0.916092	0.366750	-0.162078	
-0.392027	0.919669	0.022880	
-0.382591	-0.042396	-0.922945	
-0.535156	-0.058510	-0.842725	
-0.008790	0.163933	0.986432	
0.721422	0.314688	-0.616864	
0.789070	0.384450	-0.479132	
-0.012178	-0.302939	-0.952932	
0.408663	-0.461806	0.787229	
-0.668312	-0.064450	-0.741084	
-0.069510	0.270354	-0.960249	
-0.916716	0.262318	-0.301364	
0.831690	0.446129	-0.330546	
0.636414	-0.625698	0.451087	
0.711912	0.166152	-0.682331	
